date,from_maturity,to_maturity,fwdCofDiv100pct,fwdCofDivMarket
2025-05-28,2Y,3M,0.007451071815135663,0.007451071815135663
2025-05-28,2Y,6M,0.007637092420554139,0.007637092420554139
2025-05-28,2Y,1Y,0.007672449495962331,0.007672449495962331
2025-06-04,6M,3M,0.0058060563449034795,0.0058060563449034795
2025-06-04,1Y,3M,0.007031087126642195,0.007031087126642195
2025-06-04,1Y,6M,0.007643602517511551,0.007643602517511551
2025-06-04,2Y,3M,0.00741847971593865,0.00741847971593865
2025-06-04,2Y,6M,0.007686725651522196,0.007686725651522196
2025-06-04,2Y,1Y,0.007708228145741203,0.007708228145741203
2025-06-11,6M,3M,0.00473384480678572,0.00473384480678572
2025-06-11,1Y,3M,0.006422122430280335,0.006422122430280335
2025-06-11,1Y,6M,0.007266261242027642,0.007266261242027642
2025-06-11,2Y,3M,0.007066957821067004,0.007066957821067004
2025-06-11,2Y,6M,0.007455099108634823,0.007455099108634823
2025-06-11,2Y,1Y,0.0075492593599293615,0.0075492593599293615
2025-06-18,6M,3M,0.004533194654672615,0.004533194654672615
2025-06-18,1Y,3M,0.006280362296021808,0.006280362296021808
2025-06-18,1Y,6M,0.007153946116696404,0.007153946116696404
2025-06-18,2Y,3M,0.006936467018179639,0.006936467018179639
2025-06-18,2Y,6M,0.007336280153607681,0.007336280153607681
2025-06-18,2Y,1Y,0.007427197399410016,0.007427197399410016
2025-06-25,6M,3M,0.005722479883442642,0.005722479883442642
2025-06-25,1Y,3M,0.006597672107391407,0.006597672107391407
2025-06-25,1Y,6M,0.007035268219365788,0.007035268219365788
2025-06-25,2Y,3M,0.007339919756213864,0.007339919756213864
2025-06-25,2Y,6M,0.007609000246930833,0.007609000246930833
2025-06-25,2Y,1Y,0.007895080326429018,0.007895080326429018
2025-07-02,6M,3M,0.006652837161347896,0.006652837161347896
2025-07-02,1Y,3M,0.006827177436135478,0.006827177436135478
2025-07-02,1Y,6M,0.006915792382436348,0.006915792382436348
2025-07-02,2Y,3M,0.007304419728330955,0.007304419728330955
2025-07-02,2Y,6M,0.007414210197492935,0.007414210197492935
2025-07-02,2Y,1Y,0.007661370812630585,0.007661370812630585
2025-07-09,6M,3M,0.00744543546715547,0.00744543546715547
2025-07-09,1Y,3M,0.007177061763620192,0.007177061763620192
2025-07-09,1Y,6M,0.007040650820386789,0.007040650820386789
2025-07-09,2Y,3M,0.0075412449241972,0.0075412449241972
2025-07-09,2Y,6M,0.007557388642233535,0.007557388642233535
2025-07-09,2Y,1Y,0.007813633973067127,0.007813633973067127
2025-07-16,6M,3M,0.008507311606034735,0.008507311606034735
2025-07-16,1Y,3M,0.007244647036927821,0.007244647036927821
2025-07-16,1Y,6M,0.0066028506813596635,0.0066028506813596635
2025-07-16,2Y,3M,0.007601685434587797,0.007601685434587797
2025-07-16,2Y,6M,0.007449089083354979,0.007449089083354979
2025-07-16,2Y,1Y,0.007868730592289642,0.007868730592289642
2025-07-23,6M,3M,0.008963433238240143,0.008963433238240143
2025-07-23,1Y,3M,0.007499122965438181,0.007499122965438181
2025-07-23,1Y,6M,0.006754832661030553,0.006754832661030553
2025-07-23,2Y,3M,0.0077279447504580885,0.0077279447504580885
2025-07-23,2Y,6M,0.007519767203066241,0.007519767203066241
2025-07-23,2Y,1Y,0.007899090907472978,0.007899090907472978
2025-07-30,6M,3M,0.008905887815277166,0.008905887815277166
2025-07-30,1Y,3M,0.007725998818765616,0.007725998818765616
2025-07-30,1Y,6M,0.007126276234903389,0.007126276234903389
2025-07-30,2Y,3M,0.007997951711442321,0.007997951711442321
2025-07-30,2Y,6M,0.007844966140832786,0.007844966140832786
2025-07-30,2Y,1Y,0.008201357573636131,0.008201357573636131
2025-08-06,6M,3M,0.009155696781056502,0.009155696781056502
2025-08-06,1Y,3M,0.007655215531247983,0.007655215531247983
